TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
1,2506,1237,538,5.756207
1,2507,1239,538,5.615567
1,2508,1240,538,5.798817
1,2509,1242,538,5.650093
1,2510,1243,538,5.843487
1,2511,1244,538,6.082282
1,2512,1245,538,6.361398
1,2513,1245,538,7.311204
1,2514,1245,538,8.44398
1,2515,1246,538,8.881671
1,2516,1247,539,9.169979
1,2517,1249,539,8.806726
1,2518,1252,539,7.67727
1,2519,1256,539,6.07268
1,2520,1259,539,5.426661
1,2521,1262,539,5.115952
1,2522,1264,538,5.385224
1,2523,1266,538,5.405327
1,2524,1267,538,5.385958
1,2525,1267,538,5.632638
1,2526,1268,538,5.821037
1,2527,1270,537,6.093399
1,2528,1273,536,6.411507
1,2529,1276,535,7.158189
1,2530,1280,535,7.914224
1,2531,1288,533,13.18767
1,2532,1298,531,21.11679
1,2533,1308,530,29.11053
1,2534,1312,530,31.3786
1,2535,1312,530,29.92711
1,2536,1312,530,28.48709
1,2537,1312,530,27.06035
1,2538,1312,530,25.64876
1,2539,1312,530,24.25534
1,2540,1312,530,22.88337
1,2541,1312,530,21.53662
1,2542,1312,530,20.22049
1,2543,1312,530,18.94123
1,2544,1312,530,17.70685
1,2545,1312,530,16.52739
1,2546,1312,530,15.41546
1,2547,1312,530,14.38675
1,2548,1312,530,13.46033
1,2549,1312,530,12.65868
1,2550,1312,531,11.18768
1,2551,1312,531,10.67454
1,2552,1312,532,9.517754
1,2553,1312,532,9.438713
1,2554,1313,533,8.644975
1,2555,1313,533,8.935295
1,2556,1314,533,9.102384
1,2557,1317,534,7.959504
1,2558,1320,534,7.810805
1,2559,1322,534,7.818
1,2560,1324,534,7.850032
1,2561,1324,534,7.848081
1,2562,1324,534,8.149961
1,2563,1324,534,8.72418
1,2564,1324,534,9.521593
1,2565,1325,534,9.851908
1,2566,1326,534,10.20208
1,2567,1327,534,10.57036
1,2568,1329,534,10.27826
1,2569,1330,534,10.65001
1,2570,1332,534,10.35515
1,2571,1337,534,8.5016
1,2572,1340,534,8.042068
1,2573,1342,534,7.948463
1,2574,1342,534,8.379138
1,2575,1342,534,9.060922
1,2576,1342,534,9.942476
1,2577,1343,534,10.29773
1,2578,1346,534,9.422016
1,2579,1350,534,8.306853
1,2580,1353,534,7.932615
1,2581,1355,534,7.867426
1,2582,1358,534,7.825873
1,2583,1360,534,7.866067
1,2584,1362,534,7.930657
1,2585,1363,534,7.852943
1,2586,1365,534,7.91104
1,2587,1367,534,7.993138
1,2588,1369,534,8.098417
1,2589,1371,534,8.226065
1,2590,1372,533,8.837098
1,2591,1373,533,8.726092
1,2592,1374,533,8.649879
1,2593,1376,533,8.707116
1,2594,1377,533,8.638338
1,2595,1380,532,9.693761
1,2596,1382,532,9.80458
1,2597,1385,532,10.29092
1,2598,1390,532,12.08471
1,2599,1393,532,13.03402
1,2600,1394,532,12.6548
1,2601,1394,532,11.67379
1,2602,1394,532,10.82916
1,2603,1394,532,10.15495
1,2604,1394,532,9.686955
1,2605,1394,532,9.45569
1,2606,1395,532,9.434334
1,2607,1396,532,9.446048
1,2608,1398,532,9.434051
1,2609,1401,532,9.538034
1,2610,1404,532,9.853939
1,2611,1409,532,11.33708
1,2612,1414,532,13.55144
1,2613,1416,532,13.87155
1,2614,1417,532,13.46713
1,2615,1417,532,12.40285
1,2616,1417,532,11.45242
